Tarih;Saat;Toplam;Benzin;LPG;FuelOil;Hibrit;Motorin;Elektrik;Yenilenebilir;EndustriyelYakýt;CNG;ÝthalDizel;Biyoyakit;YurtDisiYakýt;"AtikYagYakiti
AtikYagYakiti"
08.01.2023;22:00;34945,25;8289,45;5430,29;4898,83;996,78;9380,05;2094,32;0;69,4;1307,81;392,11;963,8;893,27;81,21
08.01.2023;23:00;33465,3;6086,42;6322,9;4788,61;1122,84;9438,69;1838,74;0;69,1;1299,9;376,05;964,72;927,37;82,03
09.01.2023;00:00;31707,59;5040,34;5746,5;4854,66;915,75;9587,26;1736,12;0;70;1310,08;384,88;953,14;880,78;82,36
09.01.2023;01:00;30061,86;5083,87;4332,1;4895,48;766,78;9567,61;1540,89;0;70;1310,06;376,59;949,2;945,46;80,31
09.01.2023;02:00;28947,76;5047,67;3329,64;4920,41;780,53;9561,37;1370,87;0;68,9;1319,54;391,61;945,49;980,2;83,6
09.01.2023;03:00;28168,21;5095,88;2734,64;4662,87;824,62;9570,48;1377,99;0;69;1314,73;397,52;940,17;954,24;80,35
09.01.2023;04:00;28301,99;5737,28;1938,52;4912,79;672,2;9583,35;1390,16;0;69;1322,99;400,27;943,91;1101,06;82,53
09.01.2023;05:00;28577,32;6398,42;1654,31;4903,43;636,91;9578,41;1346,79;2;69,7;1321,13;397,34;934,45;1112,38;80,75
09.01.2023;06:00;30230,9;8220,86;1421,24;4937,37;697,13;9564,08;1400,05;5,86;69,7;1320,96;406,36;935,05;1031,96;81,18
09.01.2023;07:00;33856,91;11457,67;1617,57;5055,83;755,34;9575,22;1446,95;19,84;69,4;1328;440,77;943,04;935,98;83,24
09.01.2023;08:00;39111,19;14364,96;3533,4;5136,07;1003,05;9585,22;1633,61;61,75;70,7;1324,11;411,35;926,94;868,52;81,12
09.01.2023;09:00;40949,87;14715,15;4809,18;5139,96;1124;9612,63;1593,39;202,47;70,5;1315,26;407,67;916,28;868,94;81,71
09.01.2023;10:00;40428,08;14435,78;4884,63;5138,05;1158,16;9152,95;1573,7;405,24;69,2;1303,37;402,36;893,3;835,68;80,72
09.01.2023;11:00;40183,31;14045,65;4557,85;5004,51;1046,86;9660,56;1526,35;571,08;69,4;1298,06;406,02;918,27;901,61;79,94
09.01.2023;12:00;38034,84;13734,04;2332,42;5269,49;1089,27;9681,88;1556,66;651,52;69,1;1286,27;389,23;943,21;855,76;78,84
09.01.2023;13:00;37954,99;14033,04;1829,86;5392,2;1048,05;9699,5;1631,45;628,08;68,8;1275,66;405,94;944,84;817,52;82,9
09.01.2023;14:00;38753,34;13990,84;2491,18;5487,96;1133,62;9686,06;1583,21;547,3;69,1;1267,92;394,88;946,32;972,67;85,13
09.01.2023;15:00;39121,87;14436,18;2648,25;5485,15;1021,47;9700,69;1579,01;404,24;69;1255,29;404,14;949,61;992,73;81,17
09.01.2023;16:00;40883,79;14865,83;3860,83;5480,53;1259,81;9681,02;1568,11;298,85;69;1258;414,35;943,25;999,29;87,77
09.01.2023;17:00;42932,12;14881,17;5942,74;5473,53;1287,21;9604,56;1822,86;43,93;69,2;1267,34;406,11;949,92;1007,96;82,86
09.01.2023;18:00;43289,58;14798,49;6028,44;5430,07;1225,69;9396,88;2518,38;0,19;69,9;1292,51;404,05;948,35;993,18;88,51
09.01.2023;19:00;42304,16;14031,39;5167,91;5433,66;1267,38;9351,44;3447,35;0;68,8;1298,25;418,79;939,14;702,56;82,55
09.01.2023;20:00;41159,71;12871,56;4077,1;5430,67;1199,96;9584,06;4284,31;0;68,8;1304,35;393,74;966,29;802,39;81,54
09.01.2023;21:00;40165,7;11405,29;3919,6;5390,99;1067,49;9691,48;4943,84;0;68,9;1312,32;397,91;977,05;809,23;84,45
09.01.2023;22:00;38912,08;8595,47;5185,03;5281,62;977,11;9733,48;5360,9;0;69,4;1307,78;406,17;965,19;852,52;82,47
09.01.2023;23:00;37139,93;6350,49;5006,07;5349,31;1002,88;9754,43;5844,57;0;69,4;1301,39;399,68;941,42;944,51;80,84
10.01.2023;00:00;34663,17;4646,35;3961,61;5232,61;940,22;9685,96;6268,8;0;69,2;1308,86;391,76;948,81;1032;82,05
10.01.2023;01:00;32997,48;3670,84;2886,32;5262,15;962,58;9687,16;6540,68;0;68,9;1309,47;392,5;953,33;1092,86;80,17
10.01.2023;02:00;31842,76;3326,88;1923,72;5305,83;895,19;9587,92;6812,62;0;68,5;1307,85;397,34;951,93;1091,48;80,77
10.01.2023;03:00;31161,06;3377,45;1504,41;5123,08;799,91;9309,47;7078,39;0;69,2;1306,52;399;951,67;1066,69;80,33
10.01.2023;04:00;30944,24;3270,31;1266,83;5097,67;777,31;9244,67;7300,59;0;68,7;1306,02;391,31;945,11;1093,24;87,54
10.01.2023;05:00;31176,42;3381,24;1140,92;5110,08;731,48;9407,23;7443,14;0;69,1;1309,06;389,74;942,76;1076,87;82,07
10.01.2023;06:00;32618,34;3932,38;1520,2;5121,16;842,23;9539,51;7797,92;1,71;69;1304,9;392,75;931,67;990,94;83,45
10.01.2023;07:00;35746,72;6402,47;1814,48;5093,75;792,5;9586,16;8124,18;17,3;69;1298,52;396,22;921,56;1054,71;83,14
10.01.2023;08:00;40183,03;9935,61;2360,44;5097,51;852,87;9651,55;8299,35;119,21;70,7;1297,31;399,67;926,77;992,22;84,88
10.01.2023;09:00;41677,04;9949,63;3519,02;5102,23;1025,95;9662,37;8265,11;435,82;70,8;1293,17;394,46;923,01;860,91;84,04
10.01.2023;10:00;41115,49;9603,88;2887,88;5082,76;1070,36;9658,46;8304,05;856,93;71,8;1268,1;402,69;924,38;811,61;79,86
10.01.2023;11:00;40445,86;8614,59;3019,46;5049,22;1174,53;9678,77;8351,48;1045,49;70,4;1268,06;407;926,62;664,3;81
10.01.2023;12:00;38089,82;7130,97;2484,95;5104,02;1025,7;9686,34;8317,08;1041,99;68,6;1250,92;396,47;922,86;485,15;79,83
10.01.2023;13:00;38270,18;8091,8;1886,86;5094,8;971,42;9684,75;8279,78;995,24;69,2;1222,4;385,94;899,51;511,25;82,29
10.01.2023;14:00;39512,63;8705,88;2542,24;5081,42;967,46;9674,13;8237,52;996,46;68;1202,46;404,16;888,09;568,03;81,84
10.01.2023;15:00;40273,55;8862,41;3103,08;5059,17;1091,78;9700,94;8157,6;913,11;67,5;1187,54;401,72;902,47;655,29;76
10.01.2023;16:00;41796,05;9596,35;3995,26;5002,33;1089,7;9667,15;8231,73;458,17;68,9;1196,86;361,06;911,76;1042,74;79,1
10.01.2023;17:00;43349,77;10022,18;5579,2;5023,47;1092,26;9655,25;8163,63;27;72,4;1198,15;375,43;924,83;1046,9;78,55
10.01.2023;18:00;43199,24;9678,48;5766,76;5057,07;1189,17;9752,83;8047,17;0,04;71,2;1210,21;411,17;927,49;912,66;80,05
10.01.2023;19:00;41968,43;9159,3;5585,15;5058,91;1376,3;9762,02;7739,23;0;72,1;1217,94;422,17;924,44;481,25;74,68
10.01.2023;20:00;41007,63;9263,13;4986,82;5049,03;1237,47;9764,04;7325,19;0;71,6;1218,59;423,61;932,36;560,85;77,79
10.01.2023;21:00;39993,28;8717,24;5010,49;5096,92;1239,19;9765,96;6814,51;0;72,2;1222,62;406,53;934,99;538,22;79,47
10.01.2023;22:00;38925,23;5853,09;6139,98;5089,99;1292,14;9800,66;7403,51;0;72,1;1217,64;387,65;939,47;554,74;77,11
10.01.2023;23:00;37058,55;3782,59;6198,64;5077,25;1216,56;9789,67;7506,96;0;72,7;1220,23;403,33;930,81;686,91;77,96
11.01.2023;00:00;34866,69;3232,83;4784,51;4990,48;1023,73;9842,81;7416,11;0;69,7;1257,55;403,08;905,88;762,73;82,34
11.01.2023;01:00;32823,9;3115,18;3282,01;4638,71;947,98;9827,77;7221,94;0;69,5;1262,4;390,12;896,33;996,21;80,81
11.01.2023;02:00;31776,95;2617,19;2362,72;4909,56;929,55;9837,23;7303,61;0;69,2;1266,78;385,32;901,18;1022,15;79,73
11.01.2023;03:00;31192,82;2610,39;1867,13;4899,09;783,29;9809,51;7405;0;69;1271,39;396,15;900,68;1004,21;79,83
11.01.2023;04:00;30878,56;2733,9;1828,6;4890,68;782,83;9839,34;6901,41;0;68,6;1272,63;396,71;910,65;1080,86;77,41
11.01.2023;05:00;31402,39;3169,27;2098,01;5048,66;818,14;9904,79;6464,47;0;68,4;1274,47;401,44;913,66;1070,71;75,43
11.01.2023;06:00;32495,39;4985,25;1758,32;5099,98;839,73;9930,52;6096,42;0,67;68;1277,87;405,11;930,22;932,52;75,84
11.01.2023;07:00;35509,13;8864,17;986,78;5074,53;623,91;9985,74;6134,92;13,29;68;1273,64;404,19;946,22;968,88;67,71
11.01.2023;08:00;39697,14;12918,96;1339,79;4953,99;814,71;10012,72;5789,63;87,6;69,8;1273,64;411,77;940,53;925,85;63,21
11.01.2023;09:00;41512,47;14190,13;1914,99;4925,5;942,69;9998;5625,79;250,8;70,6;1253,58;414,05;933,1;837,33;63,18
11.01.2023;10:00;41690,75;14159,66;1980,48;4989,55;1113,3;10002,3;5397,56;378,9;69,8;1255,49;412,41;941,24;829,05;63,86
11.01.2023;11:00;41749,65;14409,67;2107,56;4999,85;1083,51;10007,3;5123,31;546,25;68,9;1251,17;409,78;928,88;653,27;65,26
11.01.2023;12:00;39853,05;13281,8;1893,83;5071,89;910,44;9999,78;4742,73;607,05;69,4;1250,35;411,47;946,37;507,65;65,35
11.01.2023;13:00;40420,69;13566,75;2182,89;5078,81;922,78;10009,16;4587,08;705,17;69,4;1261,83;409,12;943,25;512,04;79,68
11.01.2023;14:00;41362,81;13663,5;3051,74;5056,88;913,8;10008,88;4484,6;447,57;69,5;1267,67;405,12;937,54;868,41;92,66
11.01.2023;15:00;41650;14178,32;3149,33;5101,8;961,88;10000,93;4103,62;344;69,5;1254,95;409,51;957,45;929,78;93,99
11.01.2023;16:00;42567,4;14672,85;4191,16;4987,93;1050,43;10010,34;3826,08;159,25;69,1;1243,58;407,42;956,58;800,14;95,39
11.01.2023;17:00;43653,27;14922,04;5193,59;5075,45;1176,55;10018,65;3590,36;19,2;69,1;1251,28;401,87;954,2;794,28;93,97
11.01.2023;18:00;43245,71;14532,75;5284,84;5148,7;1201,39;10005,63;3610,19;0,01;68,4;1248,2;403,57;966,15;591,64;89,3
11.01.2023;19:00;41942,73;14316,49;4607,24;5212,07;1172,74;10023,58;3245,45;0;69,2;1250,81;400,89;969,28;498,85;85,61
11.01.2023;20:00;40907,98;13974,25;3883,9;5281,77;1080,19;10018,44;3085,39;0;68,5;1251,36;394,38;966,64;728,44;81,99
11.01.2023;21:00;39674,26;13148,34;3666,87;5328,97;971,29;10003,68;3054,3;0;68,7;1250,82;388,56;955,2;659,42;85,38
11.01.2023;22:00;38705,31;10824,95;4835,4;5343,7;971,42;10014,73;3259,82;0;69;1250,19;399,14;965,8;592,21;84,01
11.01.2023;23:00;36699,37;8831,24;4828,58;5253,81;918,83;9983,12;3389,91;0;69,6;1234,95;392,9;953,24;661,86;86,39
12.01.2023;00:00;34544,04;7771,88;3538,54;5351,01;806,84;9989,68;3431,47;0;69,3;1247,64;396,76;954,18;802,8;86,79
12.01.2023;01:00;32887,8;7614,33;2024,53;5332,68;727,89;9989,38;3334,13;0;68,4;1259,48;412,35;942,91;1005,72;83,27
12.01.2023;02:00;31546,61;7398,48;1005,84;5288,75;696,67;10017,52;3230,46;0;68,1;1261,61;399,95;950,35;1053,01;83,14
12.01.2023;03:00;30901,89;7420,68;494,59;5297;653,45;10005,4;3065,81;0;69,4;1258,04;405,87;939,8;1110,95;83,75
12.01.2023;04:00;30767,37;7296,03;493,3;5318,8;613,38;10013,11;2993,63;0;68,6;1259,59;405,41;945,64;1183,1;81,84
12.01.2023;05:00;31094,4;7758,57;529,05;5268,07;635;10010,88;2841,7;0;68,9;1269,67;405,89;949,39;1178,18;84,16
12.01.2023;06:00;32382,93;9109,69;702,17;5148,75;701,95;10016,36;2706,86;0,42;68,1;1267,11;406,22;954,35;1124,79;81,22
12.01.2023;07:00;35088,18;11533,85;1364,31;5112,63;722,22;9997,4;2505,54;8,75;68,6;1268,12;405,93;930,92;992,9;82,07
12.01.2023;08:00;39614,69;15157,28;2041,31;5089,35;923,1;10012,49;2525,63;70,47;70,2;1267,78;400,82;931,56;947,39;84,58
12.01.2023;09:00;41765,16;15978,2;3371,87;5150,7;1081,94;10010,05;2436,03;192,79;70,3;1262,59;397,17;939,55;704,93;76,31
12.01.2023;10:00;41957,1;15632,42;3925;5235,13;1195,97;9994,98;2362,1;310,61;71,2;1259,95;400,71;931,32;468,97;78,22
12.01.2023;11:00;41931,07;15490;4035,42;5211,26;1173,34;10022,9;2227,14;473,06;70,5;1252,53;404,7;923,8;475,57;78,12
12.01.2023;12:00;39591,76;15185,51;2400,51;4969,62;994,1;10020,31;2062,98;627,12;69,1;1253,14;409,04;944,51;482,3;76,37
12.01.2023;13:00;40164,67;15187,23;2582,62;5190,62;1059,49;9988,77;2099,64;635,07;69,5;1251,28;402,28;936,55;588,82;77,86
12.01.2023;14:00;41091,01;15234,78;3273,46;5210,78;1081,92;10021,43;2178,84;489,64;70,5;1235,85;396,61;939,78;783,78;78,7
12.01.2023;15:00;41396,08;15385,66;3463,21;5226,13;1058,87;10013,5;2260,5;347,31;69,8;1233,61;393,57;944,06;826,88;75,83
12.01.2023;16:00;42319,21;15740,94;4108,61;5209,41;1169,19;10041,75;2579,74;135,15;69,5;1233,42;398,94;931,56;531,03;75,03
12.01.2023;17:00;43578,27;15739,33;5029,66;5269,38;1200,55;10008,84;2919,83;29,22;70,1;1228,28;397,94;940,85;568,96;80,39
12.01.2023;18:00;43407,8;15346,75;5189,04;5297,51;1238,54;10016,31;3041,66;0,16;70,3;1249,73;401,23;947,79;436,01;82,25
12.01.2023;19:00;42345,06;14256,62;4875,76;5352,86;1213,68;10007,72;3286,15;0;70,3;1255,77;402,21;944,56;494,72;87,56
12.01.2023;20:00;41260,23;13787,19;4219,46;5349,26;1120,39;10012,72;3395,47;0;70,3;1272,46;399,4;954,61;500,4;83,63
12.01.2023;21:00;40119,47;12714,3;4213,15;5299,53;1066,38;10012,07;3404,02;0;70;1294,11;405,24;964,2;493,03;86,29
12.01.2023;22:00;39081,01;10854,11;4940,48;5328,3;1056,13;10006,72;3406,22;0;70,2;1296,2;406,83;970,65;563,87;86,36
12.01.2023;23:00;37365,03;9409,71;4914,73;5346,15;1011,19;9939,81;3274,1;0;70;1273,93;391,89;949,47;611,39;82,14
13.01.2023;00:00;35058,45;8973,33;3432,99;5161,37;754,19;9927,65;3356,8;0;69,5;1276,19;407,66;915,69;611,11;81,45
13.01.2023;01:00;33159,4;8001,02;2250,51;5134,78;655,13;10021,53;3313,53;0;70;1286,24;410,26;890,75;951,98;83,15
13.01.2023;02:00;31967,99;7379,41;1490,13;5194,66;755,26;10015,24;3263,88;0;69,5;1290,02;405,62;897,18;1034,51;82,06
13.01.2023;03:00;31240,76;7131,49;794,47;5310,1;691,33;10014,04;3372,97;0;69,3;1305,88;413,42;924,86;1033,35;84,61
13.01.2023;04:00;31037,1;6590,79;971,86;5339,52;669,13;9951,36;3597,21;0;69,5;1309,42;413,52;931,4;1009,93;86,31
13.01.2023;05:00;31223,69;6658,06;966,5;5348,29;689,63;9742,8;3957,13;0;69,7;1302,6;401,6;889,6;1019,54;83,3
13.01.2023;06:00;32636,66;8013,79;766,3;5301,39;697,41;9809,59;4179,02;0,31;69,6;1299,61;402,8;895,96;1015,34;88,39
13.01.2023;07:00;35670,12;10226,23;1407,96;5351,82;783,83;9810,88;4321,65;7,85;69,4;1292;399,46;931,07;886,21;84,61
13.01.2023;08:00;39834,64;13546,25;2101,62;5373,57;983,97;9805,4;4326,49;133,36;70,3;1292,89;404,4;938,38;677,64;85,43
13.01.2023;09:00;41697,16;14211,5;3081,7;5246;1053,82;9818,13;4297;588,93;70,5;1297,02;399,9;921,54;533,08;85,31
13.01.2023;10:00;41879,14;14130,93;3233,03;5229,04;1207,84;9804,53;4250,57;646,79;70,1;1294,56;396,26;887,29;547,68;85,58
13.01.2023;11:00;41762,96;13809,69;3585,45;5244,51;1150,57;9826,7;4135,82;759,93;69,5;1291,48;390,27;877,71;442,61;83,78
13.01.2023;12:00;39353,63;12490,84;2901,64;5130,06;943,97;9836,55;3953,57;848,34;69,5;1285,7;397,56;877,07;442,38;81,51
13.01.2023;13:00;38438,09;12502,46;2270,49;5087,14;920,69;9778,01;3851,8;793,88;68,6;1281,38;386,59;874,03;449,82;80,47
13.01.2023;14:00;40878,62;13911,05;3141,52;5069,02;1008,36;9949,23;3786,77;649,6;68,4;1271,52;390,7;889,5;563,61;84,4
13.01.2023;15:00;41642,61;13913,58;3628,91;5022,11;964,07;10028,21;3943,79;434,93;68,4;1259,33;401,18;907,13;898,63;77,4
13.01.2023;16:00;42481,64;14155,36;4602,57;4944,1;1123,71;10024,18;3936,38;192,01;67,5;1251,95;415,26;887,63;709,74;76,31
13.01.2023;17:00;43605,1;14044,11;5881,89;5011,08;1205,68;10004,71;4046,27;26,06;68,2;1263,57;403,92;913,65;564,85;78,38
13.01.2023;18:00;43373,93;13902,78;5817,79;5042,15;1125,07;10013,29;4195,53;0,06;68,5;1275,98;424,01;936,56;397,95;79,32
13.01.2023;19:00;42250,93;13176,41;5301,56;5064,3;1182,57;10010,85;4167,8;0;68,6;1280,13;436,93;950,15;436,69;80
13.01.2023;20:00;41123,28;12985,02;4452,3;5074,71;1085,2;10009,94;4126;0;68,4;1280,92;424,06;965,59;473,59;80,4
13.01.2023;21:00;39481,8;12049,83;4175,51;4817,14;1028,52;10007,48;4044,54;0;69,6;1287,22;402,66;961,05;464,06;77,04
13.01.2023;22:00;38296,97;9903,14;5328,05;4848,4;1018,26;10000,11;3801,52;0;69,7;1289,83;408,14;943,87;509,68;79,13
13.01.2023;23:00;37472,08;8897,43;5294,66;5308,02;1051,55;9998,05;3515,76;0;68,7;1286,71;397,93;925,19;530,1;76,55
14.01.2023;00:00;35224,51;7760,49;4150,03;5314,81;960,1;10012,3;3459,11;0;68,2;1297,35;393,33;919,24;684,5;76,99
14.01.2023;01:00;33329,21;7359,54;2682,56;5348,07;889,9;9997,35;3303,1;0;69,6;1294,63;389,76;927,21;845,32;76,45
14.01.2023;02:00;31943,88;7760,08;1168,01;5307,54;724,8;10022,73;3048,84;0;69,5;1302,25;391,34;922,6;992,06;75,16
14.01.2023;03:00;31154,17;7609,07;767,46;5275,51;621,17;10011,98;2841,01;0;69,9;1301,79;401,3;919,14;1090,5;77,54
14.01.2023;04:00;30711,24;7375,52;691,92;5281,86;622,7;10012,94;2746,88;0;69,9;1303,81;385,46;920,07;1052,41;79,97
14.01.2023;05:00;30800,18;7537,97;710,36;5155,02;637,2;10013,02;2716,09;0;69,8;1312,1;378,26;918,03;1107,62;76,91
14.01.2023;06:00;31497,62;8104,07;800,27;5180,77;682,9;10000;2752,59;0,52;69,8;1312,48;391,32;919,42;1034,94;78,53
14.01.2023;07:00;32752,86;8857,47;1294,43;5188,31;732,6;9987,34;2841,17;10,48;69,6;1306,22;394,07;924,24;897,83;79,09
14.01.2023;08:00;35285,89;10868,5;1605,85;5269,5;946,79;9970,74;2719,34;128,96;69,7;1303,03;388,19;912,19;857,52;77,78
14.01.2023;09:00;37356,51;12028,04;2258;5352,91;1112,34;9852,14;2479,38;541,66;70,4;1302,34;398,67;920,23;799,1;75,72
14.01.2023;10:00;37959,46;12134,57;2749,52;5299,53;1167,73;9860,61;2256,48;917,54;70;1301,1;393,85;925,81;643,3;73,83
14.01.2023;11:00;38136,48;12048,91;3213,73;5313,19;1078,73;9865,21;2077,27;948,2;68,1;1290,86;386,09;923,08;687,47;70,05
14.01.2023;12:00;36711,27;11168,8;3201,14;5335,46;928,25;9808,97;1882,21;938,94;67,9;1288,45;373,03;919,74;559,73;70,85
14.01.2023;13:00;36584,1;10921,66;3395,39;5245,75;947,77;9817,43;1756,07;973,02;68,1;1276,19;373,44;935,76;632,39;73,33
14.01.2023;14:00;36829,18;10925,23;3528,77;5216,23;1003,64;9881,49;1671,75;956,57;67;1272,81;387,24;921,52;757,41;71,72
14.01.2023;15:00;36814,85;11008,17;3475,29;5149,62;969,43;9877,09;1643,39;848,99;66,8;1256,59;395,96;917,64;962,92;72,95
14.01.2023;16:00;37750,67;11616,36;4068,58;5131,12;1091,08;9969,96;1757,04;462,6;67,2;1259;390,07;907,06;791,95;70,85
14.01.2023;17:00;39367,16;12167,64;5155,56;5243,69;1232,59;10004,56;1934,17;51,35;67,5;1264,4;392,84;907,52;710,49;69,26
14.01.2023;18:00;40772,25;12033,56;6526,06;5359,24;1340,53;9995,38;2209,02;0,34;68,3;1275,31;413,94;894,43;419,12;73,64
14.01.2023;19:00;40017,91;11625,54;5959,52;5377,79;1271,8;10003,97;2423,69;0;68,1;1276,4;414,47;908,77;453,98;66,08
14.01.2023;20:00;38996,43;12055,99;4637,93;5241,77;1125,37;9945,52;2542,75;0;68,2;1284,31;411,35;917,48;527,66;68,09
14.01.2023;21:00;38062,79;11529,97;4316,85;5156,67;1071,35;9933,51;2658,74;0;67,9;1291,67;408,6;911,74;484,14;66,06
14.01.2023;22:00;37195,33;9483,1;5368,25;5197,28;1120,5;9940,71;2734,65;0;68,9;1287,26;411,75;886,91;463,53;69,11
14.01.2023;23:00;35548,73;7834,94;5183,88;5251,51;1070,78;9962,98;2732,12;0;67,9;1280,4;413,44;891,52;627,68;68,2
15.01.2023;00:00;33586,4;6956,14;3892,62;5273,33;897,41;9921,06;2725,36;0;69,1;1289,33;407,09;919,13;999,58;66,24
15.01.2023;01:00;31725,29;6767,1;2550,49;5194,31;914,02;9806,23;2527,61;0;69,1;1293,64;401,58;922,42;1047,36;68,04
15.01.2023;02:00;30304,39;6732,01;1265,65;5223,52;797,53;9828,98;2444,44;0;69,5;1297,17;412,61;929,06;1062,13;71,78
15.01.2023;03:00;29196,65;6186,28;935,24;5182,6;693,24;9814,13;2381,81;0;69,1;1305,13;399,21;925,87;1062,37;73,87
15.01.2023;04:00;28842,02;6007,14;786,14;5182,34;642,15;9793,81;2372,41;0;68,8;1303,98;390,29;940,64;1106,34;75,76
15.01.2023;05:00;28742,25;5727;775,22;5214,36;610,42;9744,69;2518,11;0;69,2;1301,71;393,73;926,5;1222,36;73,36
15.01.2023;06:00;28882,31;5752,7;798,77;5191,89;614,88;9692,74;2663,06;0,81;69;1299,45;395,12;938,24;1224,63;73,22
15.01.2023;07:00;29084,78;5339,17;1152,32;5193,68;704,29;9885,39;2770,03;7,87;68,4;1303,39;394,5;931,2;1089,06;73,27
15.01.2023;08:00;28715,69;5204,61;940,18;5185,18;838,14;9598,85;2882,45;92,32;68,3;1303,2;388,53;925,76;1042,81;75,36
15.01.2023;09:00;29457,93;5395;1186,68;5189,63;915,76;9554;2873,41;286,13;68,6;1298,5;393,79;920,35;1131,64;74,44
15.01.2023;10:00;30112,13;5984,24;1366,01;5123,72;992,89;9545,63;2595,08;454,03;66,1;1290,72;390,63;928,66;1127,1;79,52
15.01.2023;11:00;30254,85;5983,69;1899,14;4987,42;942,36;9632,22;2172,58;611,89;67,1;1283,2;393,6;924,44;1107,7;72,88
15.01.2023;12:00;29916,6;5637,09;2343,91;5149,76;819,18;9660,42;1834,69;624,41;66,9;1272,44;392,1;900,83;967,74;74,92
15.01.2023;13:00;30141,67;5235,35;2705,4;5219,32;846,48;9858,64;1638,21;780,23;67,7;1264,41;382,7;916,85;980,31;73,86
15.01.2023;14:00;30566,94;5642,36;2710,47;5241,47;862,27;9897,63;1647,9;708,47;67,4;1258,73;381,29;924,72;980,72;71,3
15.01.2023;15:00;31295,93;6594,83;2752,44;5253,32;783,64;9910,25;1648,62;423,2;68,8;1249,39;397,28;924,08;1046,73;71,14
15.01.2023;16:00;32605,24;7702,98;3110,87;5280,82;742,18;9939,47;1760,46;180,41;68,8;1247,48;400,11;933,36;987,86;76,02
15.01.2023;17:00;34862,2;9336,17;3659,54;5318,48;783,63;9945,42;1955,52;17,7;69,8;1256,25;388,34;932,54;954,03;74,78
15.01.2023;18:00;37013,81;9846,71;4930,2;5346,1;1039,05;9949,08;2064,93;0;68,7;1264,52;377,39;942,38;937,28;75,26
15.01.2023;19:00;36928,31;9893,45;5073,21;5320,63;1051,07;9941,78;1953,04;0;68,9;1272,98;394,68;942,75;766,79;76,82
15.01.2023;20:00;36340,03;9743,49;4690,51;5291,09;980,14;9927,66;1807,62;0;69,7;1282,58;401,97;938,5;960,79;75,98
15.01.2023;21:00;35598,61;9676,68;4271,07;5303,32;878,46;9931,11;1670,92;0;69,1;1283,2;398,7;926,64;945,22;76,39
15.01.2023;22:00;34971,42;8249,87;5151,05;5340,09;867,76;9950,02;1524,77;0;69,2;1292,24;400,86;909,66;968,3;77,59
15.01.2023;23:00;33666,03;6637,58;5425,48;5381;963,8;9934,3;1401,46;0;70,4;1279,58;387,29;910,45;1026,95;71,11
16.01.2023;00:00;31960,8;6460,38;4259,13;5328,43;729,51;9898,67;1311,76;0;70,2;1301,47;404,37;930,53;1001,7;74,77
16.01.2023;01:00;30232,31;6433,27;2758,96;5236,38;675,43;9884,55;1249,5;0;71;1305,59;396,77;920,85;1037,93;74,4
16.01.2023;02:00;29083,65;6587,57;1518,21;5218,21;587;9918,81;1251,69;0;70,4;1310,01;402,1;927,49;1026,04;74,08
16.01.2023;03:00;28408,43;6691,87;883,27;5260,59;452,49;9945,15;1158,74;0;70,4;1310,41;399,45;929,04;1038,32;76,61
16.01.2023;04:00;28346,85;6745,62;863,15;5289,94;468,58;9980,61;1020,57;0;70,3;1310,99;393,18;928,32;1008,95;74,56
16.01.2023;05:00;28770,53;7403,02;725,21;5244,11;514,55;9963,25;955,96;0;71,1;1311,93;399,15;924,43;987,77;77,97
16.01.2023;06:00;30214,72;8566,78;867,25;5234,08;612,37;9981,59;962,29;0,82;70,7;1311,12;397,02;922,11;1020,79;75,72
16.01.2023;07:00;33783,27;11497,09;1374,18;5163,27;836,2;9954,03;979,12;13,89;71;1308,11;393,41;916,52;1010,23;74,14
16.01.2023;08:00;39104,32;14405,59;3541,38;5167,9;869,71;9964,56;1045,87;160,06;70,9;1306,86;413,25;905,38;980,49;75,87
16.01.2023;09:00;41572,58;14995,53;4938,6;5126,82;937,11;9953,58;1149,46;650,3;72,6;1304,38;407,77;901,1;863,09;75,74
16.01.2023;10:00;41449,97;15039,76;4429,44;5082,76;990,54;9956,46;1313;984,76;71,9;1302,97;402,15;910,18;696,11;75,65
16.01.2023;11:00;41146,43;14810,79;4130,82;4981,32;958,77;9972,54;1502,62;1030,53;71,2;1289,73;388,15;921,76;825,55;72,77
16.01.2023;12:00;38701,1;13137,76;3283,77;4936,81;910,14;9961,48;1653,02;1018,52;71,1;1281,29;397,76;918,98;860,89;77,5
16.01.2023;13:00;38899,64;13418,48;3161,2;4825,08;913,55;9976,84;1777,43;1005,29;69,5;1274,94;396,26;914,7;895,32;78,97
16.01.2023;14:00;39616,03;13889,67;3257,53;4787,08;921,65;10001,38;1897,32;955,19;69,6;1274,26;393,9;927,94;967,61;83,02
16.01.2023;15:00;39997,71;14181,03;3384,01;4641,41;906,56;10016,77;2060,08;853,1;70,6;1266,39;396,28;924,72;1023,61;78,86
16.01.2023;16:00;40370,56;14316,93;4209,02;4714,28;1041,07;10019,6;2322,42;474,34;69,8;1264,01;405,28;898,85;362,96;82,12
16.01.2023;17:00;42665,2;14444,53;5695,38;4946,12;1148,45;10011,37;2526,87;60,15;70,8;1268,86;409,75;928,14;880,7;82
16.01.2023;18:00;43060,74;14019,65;5800,84;5068,32;1059,68;9997,78;3308,19;0,3;71,3;1275,3;398,19;938,08;854,03;79,2
